Time	FF	Ii	Vm	
6.95	0.5677241	5.67725E-09	0.05677241	
6.952	0.5677241	5.67725E-09	0.05677241	
6.954	0.5677241	5.67725E-09	0.05677241	
6.956	0.5677241	5.67725E-09	0.05677241	
6.958	0.5677241	5.67725E-09	0.05677241	
6.960001	0.5677241	5.67725E-09	0.05677241	
6.962	0.5677241	5.67725E-09	0.05677241	
6.964	0.5677241	5.67725E-09	0.05677241	
6.966001	0.5677241	5.67725E-09	0.05677241	
6.968	0.5677241	5.67725E-09	0.05677241	
6.97	0.5677241	5.67725E-09	0.05677241	
6.972	0.5677241	5.67725E-09	0.05677241	
6.974	0.5677241	5.67725E-09	0.05677241	
6.976	0.5677241	5.67725E-09	0.05677241	
6.978	0.5677241	5.67725E-09	0.05677241	
6.98	0.5677241	5.67725E-09	0.05677241	
6.982	0.5677241	5.67725E-09	0.05677241	
6.984	0.5677241	5.67725E-09	0.05677241	
6.986001	0.5677241	5.67725E-09	0.05677241	
6.988	0.5677241	5.67725E-09	0.05677241	
6.99	0.5677241	5.67725E-09	0.05677241	
6.992	0.5677241	5.67725E-09	0.05677241	
6.994	0.5677241	5.67725E-09	0.05677241	
6.996	0.5677241	5.67725E-09	0.05677241	
6.998	0.5677241	5.67725E-09	0.05677241	
7	0.5677241	5.67725E-09	0.05677241	
7.002	0.5677241	5.67725E-09	0.05677241	
7.004	0.5677241	5.67725E-09	0.05677241	
7.006001	0.5677241	5.67725E-09	0.05677241	
7.008	0.5677241	5.67725E-09	0.05677241	
7.01	0.5677241	5.67725E-09	0.05677241	
7.012001	0.5677241	5.67725E-09	0.05677241	
7.014	0.5677241	5.67725E-09	0.05677241	
7.016	0.5677241	5.67725E-09	0.05677241	
7.018	0.5677241	5.67725E-09	0.05677241	
7.02	0.5677241	5.67725E-09	0.05677241	
7.022	0.5677241	5.67725E-09	0.05677241	
7.024	0.5677241	5.67725E-09	0.05677241	
7.026	0.5677241	5.67725E-09	0.05677241	
7.028	0.5677241	5.67725E-09	0.05677241	
7.03	0.5677241	5.67725E-09	0.05677241	
7.032001	0.5677241	5.67725E-09	0.05677241	
7.034	0.5677241	5.67725E-09	0.05677241	
7.036	0.5677241	5.67725E-09	0.05677241	
7.038	0.5677241	5.67725E-09	0.05677241	
7.04	0.5677241	5.67725E-09	0.05677241	
7.042	0.5677241	5.67725E-09	0.05677241	
7.044	0.5677241	5.67725E-09	0.05677241	
7.046	0.5677241	5.67725E-09	0.05677241	
7.048	0.5677241	5.67725E-09	0.05677241	
7.05	0.5677241	5.67725E-09	0.05677241	
7.052001	0.5677241	5.67725E-09	0.05677241	
7.054	0.5677241	5.67725E-09	0.05677241	
7.056	0.5677241	5.67725E-09	0.05677241	
7.058001	0.5677241	5.67725E-09	0.05677241	
7.06	0.5677241	5.67725E-09	0.05677241	
7.062	0.5677241	5.67725E-09	0.05677241	
7.064	0.5677241	5.67725E-09	0.05677241	
7.066	0.5677241	5.67725E-09	0.05677241	
7.068	0.5677241	5.67725E-09	0.05677241	
7.07	0.5677241	5.67725E-09	0.05677241	
7.072001	0.5677241	5.67725E-09	0.05677241	
7.074	0.5677241	5.67725E-09	0.05677241	
7.076	0.5677241	5.67725E-09	0.05677241	
7.078001	0.5677241	5.67725E-09	0.05677241	
7.08	0.5677241	5.67725E-09	0.05677241	
7.082	0.5677241	5.67725E-09	0.05677241	
7.084	0.5677241	5.67725E-09	0.05677241	
7.086	0.5677241	5.67725E-09	0.05677241	
7.088	0.5677241	5.67725E-09	0.05677241	
7.09	0.5677241	5.67725E-09	0.05677241	
7.092	0.5677241	5.67725E-09	0.05677241	
7.094	0.5677241	5.67725E-09	0.05677241	
7.096	0.5677241	5.67725E-09	0.05677241	
7.098001	0.5677241	5.67725E-09	0.05677241	
7.1	0.5677241	5.67725E-09	0.05677241	
7.102	0.5677241	5.67725E-09	0.05677241	
7.104001	0.5677241	5.67725E-09	0.05677241	
7.106	0.5677241	5.67725E-09	0.05677241	
7.108	0.5677241	5.67725E-09	0.05677241	
7.11	0.5677241	5.67725E-09	0.05677241	
7.112	0.5677241	5.67725E-09	0.05677241	
7.114	0.5677241	5.67725E-09	0.05677241	
7.116	0.5677241	5.67725E-09	0.05677241	
7.118001	0.5677241	5.67725E-09	0.05677241	
7.12	0.5677241	5.67725E-09	0.05677241	
7.122	0.5677241	5.67725E-09	0.05677241	
7.124001	0.5677241	5.67725E-09	0.05677241	
7.126	0.5677241	5.67725E-09	0.05677241	
7.128	0.5677241	5.67725E-09	0.05677241	
7.13	0.5677241	5.67725E-09	0.05677241	
7.132	0.5677241	5.67725E-09	0.05677241	
7.134	0.5677241	5.67725E-09	0.05677241	
7.136	0.5677241	5.67725E-09	0.05677241	
7.138	0.5677241	5.67725E-09	0.05677241	
7.14	0.5677241	5.67725E-09	0.05677241	
7.142	0.5677241	5.67725E-09	0.05677241	
7.144001	0.5677241	5.67725E-09	0.05677241	
7.146	0.5677241	5.67725E-09	0.05677241	
7.148	0.5677241	5.67725E-09	0.05677241	
7.150001	0.5677241	5.67725E-09	0.05677241	
7.152	0.5677241	5.67725E-09	0.05677241	
7.154	0.5677241	5.67725E-09	0.05677241	
7.156	0.5677241	5.67725E-09	0.05677241	
7.158	0.5677241	5.67725E-09	0.05677241	
7.16	0.5677241	5.67725E-09	0.05677241	
7.162	0.5677241	5.67725E-09	0.05677241	
7.164001	0.5677241	5.67725E-09	0.05677241	
7.166	0.5677241	5.67725E-09	0.05677241	
7.168	0.5677241	5.67725E-09	0.05677241	
7.170001	0.5677241	5.67725E-09	0.05677241	
7.172	0.5677241	5.67725E-09	0.05677241	
7.174	0.5677241	5.67725E-09	0.05677241	
7.176	0.5677241	5.67725E-09	0.05677241	
7.178	0.5677241	5.67725E-09	0.05677241	
7.18	0.5677241	5.67725E-09	0.05677241	
7.182	0.5677241	5.67725E-09	0.05677241	
7.184	0.5677241	5.67725E-09	0.05677241	
7.186	0.5677241	5.67725E-09	0.05677241	
7.188	0.5677241	5.67725E-09	0.05677241	
7.190001	0.5677241	5.67725E-09	0.05677241	
7.192	0.5677241	5.67725E-09	0.05677241	
7.194	0.5677241	5.67725E-09	0.05677241	
7.196001	0.5677241	5.67725E-09	0.05677241	
7.198	0.5677241	5.67725E-09	0.05677241	
7.2	0.5677241	5.67725E-09	0.05677241	
7.202	0.5677241	5.67725E-09	0.05677241	
7.204	0.5677241	5.67725E-09	0.05677241	
7.206	0.5677241	5.67725E-09	0.05677241	
7.208	0.5677241	5.67725E-09	0.05677241	
7.210001	0.5677241	5.67725E-09	0.05677241	
7.212	0.5677241	5.67725E-09	0.05677241	
7.214	0.5677241	5.67725E-09	0.05677241	
7.216001	0.5677241	5.67725E-09	0.05677241	
7.218	0.5677241	5.67725E-09	0.05677241	
7.22	0.5677241	5.67725E-09	0.05677241	
7.222	0.5677241	5.67725E-09	0.05677241	
7.224	0.5677241	5.67725E-09	0.05677241	
7.226	0.5677241	5.67725E-09	0.05677241	
7.228	0.5677241	5.67725E-09	0.05677241	
7.23	0.5677241	5.67725E-09	0.05677241	
7.232	0.5677241	5.67725E-09	0.05677241	
7.234	0.5677241	5.67725E-09	0.05677241	
7.236001	0.5677241	5.67725E-09	0.05677241	
7.238	0.5677241	5.67725E-09	0.05677241	
7.24	0.5677241	5.67725E-09	0.05677241	
7.242001	0.5677241	5.67725E-09	0.05677241	
7.244	0.5677241	5.67725E-09	0.05677241	
7.246	0.5677241	5.67725E-09	0.05677241	
7.248	0.5677241	5.67725E-09	0.05677241	
7.25	0.5677241	5.67725E-09	0.05677241	
7.252	0.5677241	5.67725E-09	0.05677241	
7.254	0.5677241	5.67725E-09	0.05677241	
7.256001	0.5677241	5.67725E-09	0.05677241	
7.258	0.5677241	5.67725E-09	0.05677241	
7.26	0.5677241	5.67725E-09	0.05677241	
7.262001	0.5677241	5.67725E-09	0.05677241	
7.264	0.5677241	5.67725E-09	0.05677241	
7.266	0.5677241	5.67725E-09	0.05677241	
7.268	0.5677241	5.67725E-09	0.05677241	
7.27	0.5677241	5.67725E-09	0.05677241	
7.272	0.5677241	5.67725E-09	0.05677241	
7.274	0.5677241	5.67725E-09	0.05677241	
7.276	0.5677241	5.67725E-09	0.05677241	
7.278	0.5677241	5.67725E-09	0.05677241	
7.28	0.5677241	5.67725E-09	0.05677241	
7.282001	0.5677241	5.67725E-09	0.05677241	
7.284	0.5677241	5.67725E-09	0.05677241	
7.286	0.5677241	5.67725E-09	0.05677241	
7.288001	0.5677241	5.67725E-09	0.05677241	
7.29	0.5677241	5.67725E-09	0.05677241	
7.292	0.5677241	5.67725E-09	0.05677241	
7.294	0.5677241	5.67725E-09	0.05677241	
7.296	0.5677241	5.67725E-09	0.05677241	
7.298	0.5677241	5.67725E-09	0.05677241	
7.3	0.5677241	5.67725E-09	0.05677241	
7.302001	0.5677241	5.67725E-09	0.05677241	
7.304	0.5677241	5.67725E-09	0.05677241	
7.306	0.5677241	5.67725E-09	0.05677241	
7.308001	0.5677241	5.67725E-09	0.05677241	
7.31	0.5677241	5.67725E-09	0.05677241	
7.312	0.5677241	5.67725E-09	0.05677241	
7.314	0.5677241	5.67725E-09	0.05677241	
7.316	0.5677241	5.67725E-09	0.05677241	
7.318	0.5677241	5.67725E-09	0.05677241	
7.32	0.5677241	5.67725E-09	0.05677241	
7.322001	0.5677241	5.67725E-09	0.05677241	
7.324	0.5677241	5.67725E-09	0.05677241	
7.326	0.5677241	5.67725E-09	0.05677241	
7.328001	0.5677241	5.67725E-09	0.05677241	
7.33	0.5677241	5.67725E-09	0.05677241	
7.332	0.5677241	5.67725E-09	0.05677241	
7.334	0.5677241	5.67725E-09	0.05677241	
7.336	0.5677241	5.67725E-09	0.05677241	
7.338	0.5677241	5.67725E-09	0.05677241	
7.34	0.5677241	5.67725E-09	0.05677241	
7.342	0.5677241	5.67725E-09	0.05677241	
7.344	0.5677241	5.67725E-09	0.05677241	
7.346	0.5677241	5.67725E-09	0.05677241	
7.348001	0.5677241	5.67725E-09	0.05677241	
7.35	0.5677241	5.67725E-09	0.05677241	
7.352	0.5677241	5.67725E-09	0.05677241	
7.354001	0.5677241	5.67725E-09	0.05677241	
7.356	0.5677241	5.67725E-09	0.05677241	
7.358	0.5677241	5.67725E-09	0.05677241	
7.36	0.5677241	5.67725E-09	0.05677241	
7.362	0.5677241	5.67725E-09	0.05677241	
7.364	0.5677241	5.67725E-09	0.05677241	
7.366	0.5677241	5.67725E-09	0.05677241	
7.368001	0.5677241	5.67725E-09	0.05677241	
7.37	0.5677241	5.67725E-09	0.05677241	
7.372	0.5677241	5.67725E-09	0.05677241	
7.374001	0.5677241	5.67725E-09	0.05677241	
7.376	0.5677241	5.67725E-09	0.05677241	
7.378	0.5677241	5.67725E-09	0.05677241	
7.38	0.5677241	5.67725E-09	0.05677241	
7.382	0.5677241	5.67725E-09	0.05677241	
7.384	0.5677241	5.67725E-09	0.05677241	
7.386	0.5677241	5.67725E-09	0.05677241	
7.388	0.5677241	5.67725E-09	0.05677241	
7.39	0.5677241	5.67725E-09	0.05677241	
7.392	0.5677241	5.67725E-09	0.05677241	
7.394001	0.5677241	5.67725E-09	0.05677241	
7.396	0.5677241	5.67725E-09	0.05677241	
7.398	0.5677241	5.67725E-09	0.05677241	
7.400001	0.5677241	5.67725E-09	0.05677241	
7.402	0.5677241	5.67725E-09	0.05677241	
7.404	0.5677241	5.67725E-09	0.05677241	
7.406	0.5677241	5.67725E-09	0.05677241	
7.408	0.5677241	5.67725E-09	0.05677241	
7.41	0.5677241	5.67725E-09	0.05677241	
7.412	0.5677241	5.67725E-09	0.05677241	
7.414001	0.5677241	5.67725E-09	0.05677241	
7.416	0.5677241	5.67725E-09	0.05677241	
7.418	0.5677241	5.67725E-09	0.05677241	
7.420001	0.5677241	5.67725E-09	0.05677241	
7.422	0.5677241	5.67725E-09	0.05677241	
7.424	0.5677241	5.67725E-09	0.05677241	
7.426	0.5677241	5.67725E-09	0.05677241	
7.428	0.5677241	5.67725E-09	0.05677241	
7.43	0.5677241	5.67725E-09	0.05677241	
7.432	0.5677241	5.67725E-09	0.05677241	
7.434	0.5677241	5.67725E-09	0.05677241	
7.436	0.5677241	5.67725E-09	0.05677241	
7.438	0.5677241	5.67725E-09	0.05677241	
7.440001	0.5677241	5.67725E-09	0.05677241	
7.442	0.5677241	5.67725E-09	0.05677241	
7.444	0.5677241	5.67725E-09	0.05677241	
7.446001	0.5677241	5.67725E-09	0.05677241	
7.448	0.5677241	5.67725E-09	0.05677241	
7.45	0.5677241	5.67725E-09	0.05677241	
7.452	0.5677241	5.67725E-09	0.05677241	
7.454	0.5677241	5.67725E-09	0.05677241	
7.456	0.5677241	5.67725E-09	0.05677241	
7.458	0.5677241	5.67725E-09	0.05677241	
7.460001	0.5677241	5.67725E-09	0.05677241	
7.462	0.5677241	5.67725E-09	0.05677241	
7.464	0.5677241	5.67725E-09	0.05677241	
7.466001	0.5677241	5.67725E-09	0.05677241	
7.468	0.5677241	5.67725E-09	0.05677241	
7.47	0.5677241	5.67725E-09	0.05677241	
7.472	0.5677241	5.67725E-09	0.05677241	
7.474	0.5677241	5.67725E-09	0.05677241	
7.476	0.5677241	5.67725E-09	0.05677241	
7.478	0.5677241	5.67725E-09	0.05677241	
7.48	0.5677241	5.67725E-09	0.05677241	
7.482	0.5677241	5.67725E-09	0.05677241	
7.484	0.5677241	5.67725E-09	0.05677241	
7.486001	0.5677241	5.67725E-09	0.05677241	
7.488	0.5677241	5.67725E-09	0.05677241	
7.49	0.5677241	5.67725E-09	0.05677241	
7.492001	0.5677241	5.67725E-09	0.05677241	
7.494	0.5677241	5.67725E-09	0.05677241	
7.496	0.5677241	5.67725E-09	0.05677241	
7.498	0.5677241	5.67725E-09	0.05677241	
7.5	0.5677241	5.67725E-09	0.05677241	
7.502	0.5677241	5.67725E-09	0.05677241	
7.504	0.5677241	5.67725E-09	0.05677241	
7.506001	0.5677241	5.67725E-09	0.05677241	
7.508	0.5677241	5.67725E-09	0.05677241	
7.51	0.5677241	5.67725E-09	0.05677241	
7.512001	0.5677241	5.67725E-09	0.05677241	
7.514	0.5677241	5.67725E-09	0.05677241	
7.516	0.5677241	5.67725E-09	0.05677241	
7.518	0.5677241	5.67725E-09	0.05677241	
7.52	0.5677241	5.67725E-09	0.05677241	
7.522	0.5677241	5.67725E-09	0.05677241	
7.524	0.5677241	5.67725E-09	0.05677241	
7.526	0.5677241	5.67725E-09	0.05677241	
7.528	0.5677241	5.67725E-09	0.05677241	
7.53	0.5677241	5.67725E-09	0.05677241	
7.532001	0.5677241	5.67725E-09	0.05677241	
7.534	0.5677241	5.67725E-09	0.05677241	
7.536	0.5677241	5.67725E-09	0.05677241	
7.538001	0.5677241	5.67725E-09	0.05677241	
7.54	0.5677241	5.67725E-09	0.05677241	
7.542	0.5677241	5.67725E-09	0.05677241	
7.544	0.5677241	5.67725E-09	0.05677241	
7.546	0.5677241	5.67725E-09	0.05677241	
7.548	0.5677241	5.67725E-09	0.05677241	
7.55	0.5677241	5.67725E-09	0.05677241	
7.552001	0.5677241	5.67725E-09	0.05677241	
7.554	0.5677241	5.67725E-09	0.05677241	
7.556	0.5677241	5.67725E-09	0.05677241	
7.558001	0.5677241	5.67725E-09	0.05677241	
7.56	0.5677241	5.67725E-09	0.05677241	
7.562	0.5677241	5.67725E-09	0.05677241	
7.564	0.5677241	5.67725E-09	0.05677241	
7.566	0.5677241	5.67725E-09	0.05677241	
7.568	0.5677241	5.67725E-09	0.05677241	
7.57	0.5677241	5.67725E-09	0.05677241	
7.572001	0.5677241	5.67725E-09	0.05677241	
7.574	0.5677241	5.67725E-09	0.05677241	
7.576	0.5677241	5.67725E-09	0.05677241	
7.578001	0.5677241	5.67725E-09	0.05677241	
7.58	0.5677241	5.67725E-09	0.05677241	
7.582	0.5677241	5.67725E-09	0.05677241	
7.584001	0.5677241	5.67725E-09	0.05677241	
7.586	0.5677241	5.67725E-09	0.05677241	
7.588	0.5677241	5.67725E-09	0.05677241	
7.59	0.5677241	5.67725E-09	0.05677241	
7.592	0.5677241	5.67725E-09	0.05677241	
7.594	0.5677241	5.67725E-09	0.05677241	
7.596	0.5677241	5.67725E-09	0.05677241	
7.598001	0.5677241	5.67725E-09	0.05677241	
7.6	0.5677241	5.67725E-09	0.05677241	
7.602	0.5677241	5.67725E-09	0.05677241	
7.604001	0.5677241	5.67725E-09	0.05677241	
7.606	0.5677241	5.67725E-09	0.05677241	
7.608	0.5677241	5.67725E-09	0.05677241	
7.61	0.5677241	5.67725E-09	0.05677241	
7.612	0.5677241	5.67725E-09	0.05677241	
7.614	0.5677241	5.67725E-09	0.05677241	
7.616	0.5677241	5.67725E-09	0.05677241	
7.618001	0.5677241	5.67725E-09	0.05677241	
7.62	0.5677241	5.67725E-09	0.05677241	
7.622	0.5677241	5.67725E-09	0.05677241	
7.624001	0.5677241	5.67725E-09	0.05677241	
7.626	0.5677241	5.67725E-09	0.05677241	
7.628	0.5677241	5.67725E-09	0.05677241	
7.630001	0.5677241	5.67725E-09	0.05677241	
7.632	0.5677241	5.67725E-09	0.05677241	
7.634	0.5677241	5.67725E-09	0.05677241	
7.636	0.5677241	5.67725E-09	0.05677241	
7.638	0.5677241	5.67725E-09	0.05677241	
7.64	0.5677241	5.67725E-09	0.05677241	
7.642	0.5677241	5.67725E-09	0.05677241	
7.644001	0.5677241	5.67725E-09	0.05677241	
7.646	0.5677241	5.67725E-09	0.05677241	
7.648	0.5677241	5.67725E-09	0.05677241	
7.650001	0.5677241	5.67725E-09	0.05677241	
7.652	0.5677241	5.67725E-09	0.05677241	
7.654	0.5677241	5.67725E-09	0.05677241	
7.656	0.5677241	5.67725E-09	0.05677241	
7.658	0.5677241	5.67725E-09	0.05677241	
7.66	0.5677241	5.67725E-09	0.05677241	
7.662	0.5677241	5.67725E-09	0.05677241	
7.664001	0.5677241	5.67725E-09	0.05677241	
7.666	0.5677241	5.67725E-09	0.05677241	
7.668	0.5677241	5.67725E-09	0.05677241	
7.670001	0.5677241	5.67725E-09	0.05677241	
7.672	0.5677241	5.67725E-09	0.05677241	
7.674	0.5677241	5.67725E-09	0.05677241	
7.676001	0.5677241	5.67725E-09	0.05677241	
7.678	0.5677241	5.67725E-09	0.05677241	
7.68	0.5677241	5.67725E-09	0.05677241	
7.682	0.5677241	5.67725E-09	0.05677241	
7.684	0.5677241	5.67725E-09	0.05677241	
7.686	0.5677241	5.67725E-09	0.05677241	
7.688	0.5677241	5.67725E-09	0.05677241	
7.690001	0.5677241	5.67725E-09	0.05677241	
7.692	0.5677241	5.67725E-09	0.05677241	
7.694	0.5677241	5.67725E-09	0.05677241	
7.696001	0.5677241	5.67725E-09	0.05677241	
7.698	0.5677241	5.67725E-09	0.05677241	
7.7	0.5677241	5.67725E-09	0.05677241	
7.702	0.5677241	5.67725E-09	0.05677241	
7.704	0.5677241	5.67725E-09	0.05677241	
7.706	0.5677241	5.67725E-09	0.05677241	
7.708	0.5677241	5.67725E-09	0.05677241	
7.710001	0.5677241	5.67725E-09	0.05677241	
7.712	0.5677241	5.67725E-09	0.05677241	
7.714	0.5677241	5.67725E-09	0.05677241	
7.716001	0.5677241	5.67725E-09	0.05677241	
7.718	0.5677241	5.67725E-09	0.05677241	
7.72	0.5677241	5.67725E-09	0.05677241	
7.722001	0.5677241	5.67725E-09	0.05677241	
7.724	0.5677241	5.67725E-09	0.05677241	
7.726	0.5677241	5.67725E-09	0.05677241	
7.728	0.5677241	5.67725E-09	0.05677241	
7.73	0.5677241	5.67725E-09	0.05677241	
7.732	0.5677241	5.67725E-09	0.05677241	
7.734	0.5677241	5.67725E-09	0.05677241	
7.736001	0.5677241	5.67725E-09	0.05677241	
7.738	0.5677241	5.67725E-09	0.05677241	
7.74	0.5677241	5.67725E-09	0.05677241	
7.742001	0.5677241	5.67725E-09	0.05677241	
7.744	0.5677241	5.67725E-09	0.05677241	
7.746	0.5677241	5.67725E-09	0.05677241	
7.748	0.5677241	5.67725E-09	0.05677241	
7.75	0.5677241	5.67725E-09	0.05677241	
7.752	0.5677241	5.67725E-09	0.05677241	
7.754	0.5677241	5.67725E-09	0.05677241	
7.756001	0.5677241	5.67725E-09	0.05677241	
7.758	0.5677241	5.67725E-09	0.05677241	
7.76	0.5677241	5.67725E-09	0.05677241	
7.762001	0.5677241	5.67725E-09	0.05677241	
7.764	0.5677241	5.67725E-09	0.05677241	
7.766	0.5677241	5.67725E-09	0.05677241	
7.768001	0.5677241	5.67725E-09	0.05677241	
7.77	0.5677241	5.67725E-09	0.05677241	
7.772	0.5677241	5.67725E-09	0.05677241	
7.774	0.5677241	5.67725E-09	0.05677241	
7.776	0.5677241	5.67725E-09	0.05677241	
7.778	0.5677241	5.67725E-09	0.05677241	
7.78	0.5677241	5.67725E-09	0.05677241	
7.782001	0.5677241	5.67725E-09	0.05677241	
7.784	0.5677241	5.67725E-09	0.05677241	
7.786	0.5677241	5.67725E-09	0.05677241	
7.788001	0.5677241	5.67725E-09	0.05677241	
7.79	0.5677241	5.67725E-09	0.05677241	
7.792	0.5677241	5.67725E-09	0.05677241	
7.794	0.5677241	5.67725E-09	0.05677241	
7.796	0.5677241	5.67725E-09	0.05677241	
7.798	0.5677241	5.67725E-09	0.05677241	
7.8	0.5677241	5.67725E-09	0.05677241	
7.802001	0.5677241	5.67725E-09	0.05677241	
7.804	0.5677241	5.67725E-09	0.05677241	
7.806	0.5677241	5.67725E-09	0.05677241	
7.808001	0.5677241	5.67725E-09	0.05677241	
7.81	0.5677241	5.67725E-09	0.05677241	
7.812	0.5677241	5.67725E-09	0.05677241	
7.814001	0.5677241	5.67725E-09	0.05677241	
7.816	0.5677241	5.67725E-09	0.05677241	
7.818	0.5677241	5.67725E-09	0.05677241	
7.82	0.5677241	5.67725E-09	0.05677241	
7.822001	0.5677241	5.67725E-09	0.05677241	
7.824	0.5677241	5.67725E-09	0.05677241	
7.826	0.5563696	0	0.05563696	
7.828001	0.5452422	0	0.05452422	
7.83	0.5343373	0	0.05343373	
7.832	0.5236506	0	0.05236506	
7.834001	0.5131776	0	0.05131776	
7.836	0.5029141	0	0.0502914	
7.838	0.4928558	0	0.04928558	
7.84	0.4829986	0	0.04829986	
7.842	0.4733387	0	0.04733387	
7.844	0.4638719	0	0.04638719	
7.846	0.4545945	0	0.04545945	
7.848001	0.4455025	0	0.04455025	
7.85	0.4365925	0	0.04365925	
7.852	0.4278606	0	0.04278607	
7.854001	0.4193034	0	0.04193034	
7.856	0.4109174	0	0.04109174	
7.858	0.402699	0	0.0402699	
7.860001	0.394645	0	0.0394645	
7.862	0.3867522	0	0.03867522	
7.864	0.3790171	0	0.03790171	
7.866	0.3714368	0	0.03714368	
7.868001	0.364008	0	0.0364008	
7.87	0.3567279	0	0.03567279	
7.872	0.3495933	0	0.03495933	
7.874001	0.3426015	0	0.03426015	
7.876	0.3357494	0	0.03357494	
7.878	0.3290344	0	0.03290344	
7.880001	0.3224537	0	0.03224538	
7.882	0.3160047	0	0.03160047	
7.884	0.3096846	0	0.03096846	
7.886	0.3034909	0	0.03034909	
7.888	0.2974211	0	0.02974211	
7.89	0.2914727	0	0.02914727	
7.892	0.2856432	0	0.02856432	
7.894001	0.2799304	0	0.02799304	
7.896	0.2743317	0	0.02743318	
7.898	0.2688451	0	0.02688451	
7.900001	0.2634682	0	0.02634682	
7.902	0.2581989	0	0.02581989	
7.904	0.2530349	0	0.02530349	
7.906	0.2479742	0	0.02479742	
7.908	0.2430147	0	0.02430147	
7.91	0.2381544	0	0.02381544	
7.912	0.2333913	0	0.02333913	
7.914001	0.2287235	0	0.02287235	
7.916	0.224149	0	0.0224149	
7.918	0.2196661	0	0.02196661	
7.920001	0.2152727	0	0.02152727	
7.922	0.2109673	0	0.02109673	
7.924	0.2067479	0	0.02067479	
7.926001	0.202613	0	0.0202613	
7.928	0.1985607	0	0.01985607	
7.93	0.1945895	0	0.01945895	
7.932	0.1906977	0	0.01906977	
7.934	0.1868838	0	0.01868838	
7.936	0.1831461	0	0.01831461	
7.938	0.1794832	0	0.01794832	
7.940001	0.1758935	0	0.01758935	
7.942	0.1723756	0	0.01723756	
7.944	0.1689281	0	0.01689281	
7.946001	0.1655495	0	0.01655496	
7.948	0.1622386	0	0.01622386	
7.95	0.1589938	0	0.01589938	
7.952	0.1558139	0	0.01558139	
7.954	0.1526977	0	0.01526976	
7.956	0.1496437	0	0.01496437	
7.958	0.1466508	0	0.01466508	
7.960001	0.1437178	0	0.01437178	
7.962	0.1408435	0	0.01408434	
7.964	0.1380266	0	0.01380266	
7.966001	0.1352661	0	0.0135266	
7.968	0.1325607	0	0.01325607	
7.97	0.1299095	0	0.01299095	
7.972001	0.1273113	0	0.01273113	
7.974	0.1247651	0	0.01247651	
7.976	0.1222698	0	0.01222698	
7.978	0.1198244	0	0.01198244	
7.98	0.1174279	0	0.01174279	
7.982	0.1150793	0	0.01150793	
7.984	0.1127778	0	0.01127778	
7.986001	0.1105222	0	0.01105222	
7.988	0.1083118	0	0.01083118	
7.99	0.1061455	0	0.01061455	
7.992001	0.1040226	0	0.01040226	
7.994	0.1019422	0	0.01019421	
7.996	0.09990331	0	0.009990331	
7.998	0.09790524	0	0.009790524	
8	0.09594713	0	0.009594713	
8.002001	0.09402819	0	0.009402819	
8.004001	0.09214763	0	0.009214763	
8.006001	0.09030467	0	0.009030467	
8.008	0.08849858	0	0.008849857	
8.01	0.0867286	0	0.00867286	
8.012	0.08499403	0	0.008499403	
8.014	0.08329415	0	0.008329416	
8.016001	0.08162827	0	0.008162827	
8.018001	0.07999571	0	0.007999571	
8.02	0.0783958	0	0.00783958	
8.022	0.07682788	0	0.007682789	
8.024	0.07529133	0	0.007529133	
8.026	0.0737855	0	0.00737855	
8.028001	0.07230979	0	0.007230979	
8.030001	0.0708636	0	0.00708636	
8.032001	0.06944633	0	0.006944633	
8.034	0.0680574	0	0.00680574	
8.036	0.06669625	0	0.006669625	
8.038	0.06536233	0	0.006536233	
8.04	0.06405509	0	0.006405508	
8.042001	0.06277398	0	0.006277398	
8.044001	0.06151851	0	0.00615185	
8.046	0.06028813	0	0.006028813	
8.048	0.05908237	0	0.005908237	
8.05	0.05790072	0	0.005790072	
8.052	0.05674271	0	0.00567427	
8.054001	0.05560785	0	0.005560785	
8.056001	0.05449569	0	0.005449569	
8.058001	0.05340578	0	0.005340578	
8.06	0.05233767	0	0.005233767	
8.062	0.05129091	0	0.005129091	
8.064	0.05026509	0	0.005026509	
8.066	0.04925979	0	0.004925979	
8.068001	0.04827459	0	0.004827459	
8.070001	0.0473091	0	0.00473091	
8.072001	0.04636292	0	0.004636292	
8.074	0.04543566	0	0.004543566	
8.076	0.04452695	0	0.004452695	
