TestName,RootRotX,RootRotY,RootRotZ,RootOrientation,ChildRotX,ChildRotY,ChildRotZ,ChildOrientation,RootX,RootY,RootZ,Child1X,Child1Y,Child1Z,Child2X,Child2Y,Child2Z,DataPrefix
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.090557978,-0.031492259,0.08652427,0.048480775,-0.010257519,0.174372524,Root_-160_0_0_Child_00_-80_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.10628321,0.044866592,0.114316635,-0.032898992,-0.101393275,0.141201809,Root_-160_0_0_Child_800_-80_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.028988982,0.072678566,0.124439359,-0.142541662,-0.041908629,0.162852451,Root_-160_0_0_Child_1600_-80_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0,-0.034202021,0.093969263,-0.050000001,-0.038520418,0.252024174,Root_-160_0_0_Child_00_0_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.090557978,-0.041647013,0.091259509,-0.050000001,-0.038520418,0.252024174,Root_-160_0_0_Child_800_0_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.114085637,0.040864032,0.121291079,-0.050000001,-0.038520422,0.252024174,Root_-160_0_0_Child_1600_0_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.116795398,0.02102649,0.207003981,-0.044060882,-0.091279104,0.109038971,Root_-160_0_0_Child_080_-160_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.021657094,0.051346119,0.218039423,-0.145953298,-0.020303313,0.134872064,Root_-160_0_0_Child_8080_-160_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.026638791,-0.031431496,0.18791084,-0.089263357,0.086314462,0.173677757,Root_-160_0_0_Child_16080_-160_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.098360412,0.054074943,0.11620412,-0.032898992,-0.097891375,0.127206013,Root_-160_0_0_Child_080_-80_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.018455893,0.067334525,0.121030211,-0.144015059,-0.037244957,0.14927952,Root_-160_0_0_Child_8080_-80_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.009315565,-0.004307938,0.094954491,-0.099752113,0.076114841,0.190539092,Root_-160_0_0_Child_16080_-80_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0,0.053604402,0.11749693,-0.050000001,-0.10279917,0.140690088,Root_-160_0_0_Child_080_0_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.001375782,-0.024160374,0.089192875,-0.146984622,-0.026327213,0.168523595,Root_-160_0_0_Child_8080_0_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.083112977,-0.036390919,0.084741317,-0.08368241,0.076703191,0.206023619,Root_-160_0_0_Child_16080_0_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.086763829,0.071355715,0.137515903,-0.082139395,-0.066658936,0.229334071,Root_-160_0_0_Child_0160_-160_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.006728062,0.055613995,0.131786391,-0.089263357,-0.010358167,0.24982588,Root_-160_0_0_Child_80160_-160_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.00646528,-0.033638466,0.099301152,-0.03149664,0.006011009,0.255783767,Root_-160_0_0_Child_160160_-160_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.01188797,0.070968784,0.138578966,-0.142541662,-0.03087684,0.131023601,Root_-160_0_0_Child_0160_-80_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.019730121,-0.014064282,0.107629441,-0.099752106,0.081321195,0.171860367,Root_-160_0_0_Child_80160_-80_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.063895009,-0.058090031,0.09160538,0.025262928,0.061206009,0.164539024,Root_-160_0_0_Child_160160_-80_160_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0,0.045681603,0.20805493,-0.050000001,-0.004318398,0.058054913,Root_-160_0_0_Child_0160_0_0_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,0.021794444,-0.050352789,0.173101261,-0.08368241,0.022240043,0.067721397,Root_-160_0_0_Child_80160_0_80_
BodyBoxRotationTest,-160,0,0,"1,0,0,0,0,-0.9396926,-0.3420202,0,0,0.3420202,-0.9396926,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.050000001,-0.029883621,-0.06408564,-0.075066052,-0.087197945,0.159690708,-0.061697789,0.058022138,0.080745004,Root_-160_0_0_Child_160160_0_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.15885444,0.007654005,0.141705111,-0.052457105,-0.048699301,0.027670408,Root_-160_80_-160_Child_00_-160_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.158951044,-0.09681078,0.144246891,-0.048009738,-0.013398172,0.053503491,Root_-160_80_-160_Child_800_-160_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.175767213,-0.11740496,0.04319017,-0.041688886,-0.03308221,0.092309192,Root_-160_80_-160_Child_1600_-160_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.076065108,0.005827934,0.104206979,-0.172786385,-0.051973283,-0.017464751,Root_-160_80_-160_Child_00_-80_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.073102348,-0.074353114,0.124519408,-0.159980699,0.049672224,0.056918629,Root_-160_80_-160_Child_800_-80_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.085570395,-0.108487986,0.050157256,-0.14178057,-0.007005665,0.168655157,Root_-160_80_-160_Child_1600_-80_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.098658495,0.000488272,0.0163176,-0.238243267,-0.045720901,0.093003944,Root_-160_80_-160_Child_00_0_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.083920293,0.013775337,0.105029248,-0.238243297,-0.045720901,0.093003944,Root_-160_80_-160_Child_800_0_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.079652414,-0.072477698,0.133414418,-0.238243297,-0.045720901,0.093003951,Root_-160_80_-160_Child_1600_0_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.165315211,-0.08254575,0.150966898,-0.124936081,0.05166417,0.062325932,Root_-160_80_-160_Child_080_-160_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.180681959,-0.120404258,0.05919024,-0.107940905,-0.017680949,0.167156249,Root_-160_80_-160_Child_8080_-160_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.188992783,-0.035339065,0.006396306,-0.116637327,-0.134306431,0.118066095,Root_-160_80_-160_Child_16080_-160_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.072992437,-0.084112428,0.117044739,-0.145831063,0.051095653,0.054488283,Root_-160_80_-160_Child_080_-80_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.085962042,-0.102943532,0.039192192,-0.127384454,-0.006728888,0.167749271,Root_-160_80_-160_Child_8080_-80_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.090865925,-0.028488083,0.007314646,-0.134018078,-0.129778296,0.131323442,Root_-160_80_-160_Child_16080_-80_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.090399817,-0.089947455,0.020403141,-0.15719752,0.052181382,0.073670976,Root_-160_80_-160_Child_080_0_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.090579391,-0.007257277,0.016843069,-0.140974626,-0.023293728,0.174015403,Root_-160_80_-160_Child_8080_0_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.077305399,0.010589542,0.0965655,-0.150768682,-0.136501119,0.118186735,Root_-160_80_-160_Child_16080_0_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.088696621,-0.108218089,0.109325089,-0.221625075,-0.009727976,0.120714962,Root_-160_80_-160_Child_0160_-160_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.104034044,-0.097048476,0.016258631,-0.220170066,-0.06911242,0.13128908,Root_-160_80_-160_Child_80160_-160_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.104454927,-0.002221176,0.010876412,-0.229511142,-0.089932002,0.075434536,Root_-160_80_-160_Child_160160_-160_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.102030657,-0.112659536,0.035771359,-0.10855253,-0.006651449,0.163128138,Root_-160_80_-160_Child_0160_-80_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.107631803,-0.024207884,-0.000740713,-0.114951752,-0.128379211,0.128079891,Root_-160_80_-160_Child_80160_-80_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.094214968,0.027526677,0.078831427,-0.135455757,-0.114435934,0.003692791,Root_-160_80_-160_Child_160160_-80_160_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.176913425,-0.11300458,0.036128372,-0.047043148,-0.012526765,0.059321523,Root_-160_80_-160_Child_0160_0_0_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.180968747,-0.01228292,0.008595389,-0.041408993,-0.038738996,0.094170794,Root_-160_80_-160_Child_80160_0_80_
BodyBoxRotationTest,-160,80,-160,"-0.163176,-0.0593912,-0.9848077,0,-0.004882723,0.9982228,-0.0593912,0,0.9865849,-0.004882723,-0.163176,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.040926311,0.046697445,-0.060368747,-0.165354893,0.032609843,0.101655625,-0.044810433,-0.078055523,0.074781686,Root_-160_80_-160_Child_160160_0_160_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,-0.035122506,-0.155111969,0.141705111,0.038850367,-0.060116708,0.027670408,Root_-160_80_-80_Child_00_-160_0_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,0.067738451,-0.173347235,0.144246891,0.004857827,-0.04960693,0.053503491,Root_-160_80_-80_Child_800_-160_80_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,0.08509966,-0.193484068,0.04319017,0.025340417,-0.046800219,0.092309192,Root_-160_80_-80_Child_1600_-160_160_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,-0.018947959,-0.073897488,0.104206979,0.021179646,-0.179186419,-0.017464751,Root_-160_80_-80_Child_00_-80_0_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,0.060529429,-0.084903046,0.124519408,-0.07669796,-0.148924708,0.056918629,Root_-160_80_-80_Child_800_-80_80_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,0.091980673,-0.103109121,0.050157256,-0.017720694,-0.140843108,0.168655157,Root_-160_80_-80_Child_1600_-80_160_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,-0.017612724,-0.097074859,0.0163176,0.003655782,-0.242563203,0.093003944,Root_-160_80_-80_Child_00_0_0_
BodyBoxRotationTest,-160,80,-80,"0.0301537,-0.1710101,-0.9848077,0,-0.9839054,0.1685311,-0.0593912,0,0.1761272,0.9707485,-0.163176,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",-0.038881227,0.048413478,-0.060368747,-0.028138662,-0.080253296,0.105029248,0.003655785,-0.242563203,0.093003944,Root_-160_80_-80_Child_800_0_80_
